Serial Number,WE02710ED
Sample ID,00452
Start Time,2024-09-16 16:19:56 UTC
Duration,0:04:20
Total Volume (l),3.39
Distance (m),65
Peak Pressure (psi),13.6
Avg Flow (l/min),0.8
Avg Rate (mL/m),207.5
Avg Speed (m/s),0.2


Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (Â±m),Status
0,0.00,-0.47,0.02,3.11,0.11,45.168745,-66.241495,6.9,2.1,
2,0.00,3.24,0.00,0.00,0.12,45.168749,-66.241493,6.7,2.1,
4,0.00,3.95,0.00,0.00,0.12,45.168751,-66.241491,6.6,3.7,
6,0.00,4.73,0.00,0.00,0.13,45.168755,-66.241489,6.6,3.7,
8,0.00,4.96,0.00,0.00,0.14,45.168758,-66.241489,6.4,3.7,
10,0.00,7.46,0.00,0.00,0.13,45.168759,-66.241486,6.5,3.7,
12,0.01,8.54,0.21,23.44,0.15,45.168761,-66.241481,6.3,3.7,
14,0.04,9.23,0.70,74.26,0.16,45.168762,-66.241478,6.0,2.5,
16,0.08,9.14,1.02,105.92,0.16,45.168763,-66.241476,5.7,2.5,
18,0.12,9.61,1.11,119.51,0.15,45.168763,-66.241475,5.7,2.5,
20,0.16,8.51,1.17,130.17,0.15,45.168764,-66.241473,5.7,2.5,
22,0.19,6.00,1.11,132.10,0.14,45.168765,-66.241472,5.6,2.5,
24,0.22,6.87,1.03,124.44,0.14,45.168766,-66.241470,5.7,2.5,
26,0.26,6.72,1.01,130.69,0.13,45.168767,-66.241468,5.8,2.5,
28,0.29,7.35,1.00,135.34,0.12,45.168768,-66.241465,5.8,2.5,
30,0.32,6.98,1.00,138.26,0.12,45.168769,-66.241463,5.9,2.5,
32,0.36,6.93,1.01,162.48,0.10,45.168769,-66.241461,5.8,2.5,
34,0.39,6.88,1.00,171.64,0.10,45.168770,-66.241459,5.9,3.1,
36,0.42,7.44,0.99,183.33,0.09,45.168772,-66.241457,6.0,3.1,
38,0.46,7.44,1.00,184.77,0.09,45.168774,-66.241455,6.1,3.1,
40,0.49,7.50,1.00,195.62,0.09,45.168776,-66.241453,6.4,3.1,
42,0.53,7.36,1.00,203.25,0.08,45.168776,-66.241451,6.3,3.1,
44,0.56,8.52,0.98,222.22,0.07,45.168776,-66.241450,6.3,2.5,
46,0.59,8.49,0.99,242.83,0.07,45.168775,-66.241450,6.5,2.5,
48,0.63,8.74,0.99,261.70,0.06,45.168774,-66.241452,6.7,2.5,
50,0.66,8.40,1.00,265.39,0.06,45.168775,-66.241451,6.8,2.5,
52,0.69,8.36,1.00,261.85,0.06,45.168775,-66.241450,6.8,2.5,
54,0.72,8.65,1.00,255.23,0.07,45.168775,-66.241450,6.8,2.5,
56,0.76,8.63,1.00,263.50,0.06,45.168775,-66.241449,6.9,2.5,
58,0.79,8.59,0.99,277.08,0.06,45.168775,-66.241448,6.8,2.5,
60,0.83,8.80,1.00,269.91,0.06,45.168776,-66.241446,6.6,2.5,
62,0.86,8.83,1.00,276.40,0.06,45.168776,-66.241444,6.5,2.5,
64,0.89,9.09,1.00,280.82,0.06,45.168775,-66.241445,6.5,2.5,
66,0.93,8.88,1.00,287.36,0.06,45.168774,-66.241447,6.7,2.5,
68,0.96,8.70,1.00,280.58,0.06,45.168774,-66.241448,6.9,2.5,
70,0.99,9.34,1.00,307.50,0.05,45.168773,-66.241449,6.9,2.5,
72,1.03,9.35,1.00,325.52,0.05,45.168773,-66.241449,7.0,2.5,
74,1.06,9.42,1.00,356.51,0.05,45.168773,-66.241449,7.0,2.4,
76,1.09,9.46,1.00,354.61,0.05,45.168773,-66.241449,7.0,2.4,
78,1.13,9.45,1.00,346.86,0.05,45.168773,-66.241448,6.9,2.4,
80,1.16,9.42,1.00,358.42,0.05,45.168773,-66.241449,6.9,2.4,
82,1.19,9.77,1.00,372.86,0.04,45.168773,-66.241449,6.9,2.4,
84,1.23,9.37,1.00,351.25,0.05,45.168774,-66.241449,7.0,2.5,
86,1.26,9.78,1.00,345.42,0.05,45.168775,-66.241449,7.0,2.5,
88,1.29,9.70,1.00,359.58,0.05,45.168776,-66.241449,7.2,2.5,
90,1.33,9.55,1.00,363.50,0.05,45.168777,-66.241448,7.2,2.5,
92,1.36,9.87,1.00,369.96,0.05,45.168777,-66.241448,7.1,2.5,
94,1.39,9.86,1.00,378.36,0.04,45.168777,-66.241448,7.1,2.5,
96,1.43,10.01,1.00,338.07,0.05,45.168778,-66.241446,7.1,2.5,
98,1.46,10.24,1.00,327.44,0.05,45.168779,-66.241444,7.1,2.5,
100,1.49,9.94,1.00,300.30,0.06,45.168778,-66.241445,6.9,2.5,
102,1.53,10.40,1.00,281.06,0.06,45.168777,-66.241444,6.6,2.5,
104,1.56,10.45,1.00,300.03,0.06,45.168777,-66.241443,6.4,3.7,
106,1.59,10.57,1.00,237.93,0.07,45.168776,-66.241439,6.2,3.7,
108,1.63,10.53,1.00,187.06,0.09,45.168775,-66.241437,6.0,3.7,
110,1.66,10.74,1.00,147.30,0.11,45.168772,-66.241437,5.3,3.7,
112,1.69,10.78,1.00,141.48,0.12,45.168770,-66.241434,5.6,3.7,
114,1.73,11.04,1.00,140.35,0.12,45.168770,-66.241433,5.6,3.7,
116,1.76,11.12,1.00,146.58,0.11,45.168770,-66.241433,5.6,3.7,
118,1.79,10.99,1.00,149.95,0.11,45.168770,-66.241432,5.6,3.7,
120,1.83,11.21,1.00,160.26,0.10,45.168769,-66.241432,5.5,3.7,
122,1.86,11.33,1.00,160.03,0.10,45.168769,-66.241432,5.3,3.7,
124,1.89,11.48,0.99,155.81,0.11,45.168769,-66.241432,5.3,3.7,
126,1.93,11.49,1.00,170.07,0.10,45.168770,-66.241431,4.8,3.7,
128,1.96,11.76,1.00,190.15,0.09,45.168772,-66.241431,4.8,3.7,
130,1.99,11.87,1.00,244.20,0.07,45.168773,-66.241433,4.9,3.7,
132,2.02,11.92,1.00,258.60,0.06,45.168771,-66.241433,4.6,3.7,
134,2.06,12.02,0.99,247.01,0.07,45.168768,-66.241433,4.3,2.5,
136,2.09,12.21,0.99,250.00,0.07,45.168769,-66.241434,4.7,2.5,
138,2.12,12.21,1.00,261.03,0.06,45.168769,-66.241434,4.8,2.5,
140,2.16,12.30,0.99,259.03,0.06,45.168769,-66.241434,4.7,2.5,
142,2.19,12.42,0.99,277.78,0.06,45.168769,-66.241434,4.6,2.5,
144,2.22,12.43,0.98,269.53,0.06,45.168770,-66.241433,4.7,2.5,
146,2.26,12.52,0.98,314.71,0.05,45.168770,-66.241434,4.6,2.5,
148,2.29,12.57,0.98,378.09,0.04,45.168770,-66.241433,4.8,2.5,
150,2.32,12.62,0.97,402.16,0.04,45.168771,-66.241433,5.0,2.5,
152,2.35,12.67,0.96,385.08,0.04,45.168770,-66.241431,5.1,2.5,
154,2.39,12.85,0.95,419.98,0.04,45.168770,-66.241429,5.0,3.7,
156,2.42,12.74,0.96,423.28,0.04,45.168769,-66.241429,5.0,3.7,
158,2.45,12.75,0.95,387.12,0.04,45.168768,-66.241428,5.0,3.7,
160,2.48,12.75,0.95,383.84,0.04,45.168767,-66.241428,4.7,3.7,
162,2.51,12.74,0.94,337.64,0.05,45.168767,-66.241428,4.7,3.7,
164,2.54,12.68,0.93,334.77,0.05,45.168767,-66.241429,4.6,1.9,
166,2.57,12.75,0.93,331.55,0.05,45.168767,-66.241429,4.6,1.9,
168,2.61,12.72,0.92,324.17,0.05,45.168768,-66.241429,4.8,1.9,
170,2.64,12.73,0.92,319.44,0.05,45.168767,-66.241430,4.6,1.9,
172,2.67,12.73,0.92,344.57,0.04,45.168766,-66.241432,4.6,1.9,
174,2.70,12.72,0.91,325.81,0.05,45.168766,-66.241433,4.6,1.9,
176,2.73,12.71,0.90,281.43,0.05,45.168765,-66.241435,4.2,1.9,
178,2.76,12.66,0.90,291.55,0.05,45.168764,-66.241435,4.3,1.9,
180,2.79,12.74,0.90,297.03,0.05,45.168764,-66.241436,4.3,1.9,
182,2.82,12.75,0.89,322.46,0.05,45.168764,-66.241437,4.4,1.9,
184,2.85,12.68,0.88,315.07,0.05,45.168764,-66.241438,4.3,1.9,
186,2.88,12.70,0.88,323.77,0.05,45.168766,-66.241437,4.4,1.9,
188,2.90,12.66,0.87,294.72,0.05,45.168764,-66.241439,4.3,1.9,
190,2.93,12.63,0.86,282.71,0.05,45.168764,-66.241439,4.5,1.9,
192,2.96,12.68,0.86,266.67,0.05,45.168765,-66.241438,4.6,1.9,
194,2.99,12.63,0.86,279.13,0.05,45.168764,-66.241439,4.5,2.5,
196,3.02,12.68,0.85,336.10,0.04,45.168764,-66.241440,4.5,2.5,
198,3.05,12.70,0.86,315.71,0.05,45.168765,-66.241441,4.3,2.5,
200,3.08,12.71,0.85,291.20,0.05,45.168765,-66.241442,4.3,2.5,
202,3.10,13.61,0.84,260.95,0.05,45.168764,-66.241444,4.5,2.5,
204,3.13,12.25,0.76,223.20,0.06,45.168764,-66.241445,4.5,2.5,
206,3.16,12.21,0.85,230.17,0.06,45.168762,-66.241446,4.8,2.5,
208,3.19,11.21,0.95,262.79,0.06,45.168761,-66.241447,5.1,2.5,
210,3.23,6.74,1.24,332.53,0.06,45.168760,-66.241446,5.4,2.5,
212,3.27,0.61,1.20,272.29,0.07,45.168762,-66.241444,5.7,2.5,
214,3.30,1.54,0.95,159.77,0.10,45.168763,-66.241439,5.6,2.5,
216,3.33,2.04,0.89,115.66,0.15,45.168765,-66.241425,5.6,2.5,
218,3.35,3.11,0.57,56.75,0.17,45.168765,-66.241419,5.7,2.5,
220,3.37,1.07,0.60,46.95,0.24,45.168762,-66.241400,5.7,2.5,
222,3.38,1.39,0.48,30.14,0.30,45.168757,-66.241386,5.7,2.5,
224,3.39,1.18,0.33,16.95,0.36,45.168750,-66.241372,5.9,2.5,
226,3.39,1.23,0.12,5.05,0.44,45.168738,-66.241358,6.0,2.5,l
228,3.39,1.25,0.04,1.38,0.53,45.168721,-66.241351,6.0,2.5,lm
230,3.39,1.24,0.02,0.58,0.63,45.168702,-66.241353,5.9,2.5,lm
232,3.39,1.15,0.01,0.24,0.74,45.168680,-66.241364,6.0,2.5,lm
234,3.39,1.14,0.01,0.21,0.84,45.168660,-66.241381,6.0,2.5,lm
236,3.39,1.16,0.01,0.19,0.95,45.168639,-66.241404,6.1,2.5,lm
238,3.39,1.41,0.00,0.00,1.06,45.168618,-66.241431,6.3,2.5,lm
240,3.39,1.06,0.00,0.00,1.17,45.168598,-66.241464,6.5,2.5,lm
242,3.39,1.09,0.00,0.00,1.29,45.168577,-66.241500,6.6,2.5,lm
244,3.39,1.02,0.00,0.00,1.40,45.168556,-66.241536,6.5,2.5,lm
246,3.39,1.06,0.00,0.00,1.51,45.168533,-66.241570,6.4,2.5,lm
248,3.39,1.04,0.00,0.00,1.60,45.168506,-66.241601,6.4,2.5,lm
250,3.39,1.06,0.00,0.00,1.68,45.168478,-66.241630,6.4,2.5,lm
252,3.39,1.03,0.00,0.00,1.75,45.168446,-66.241655,6.4,2.5,lm
254,3.39,1.06,0.00,0.00,1.83,45.168412,-66.241679,6.4,2.5,lm
256,3.39,1.08,0.00,0.00,1.90,45.168375,-66.241699,6.5,2.5,lm
258,3.39,1.06,0.00,0.00,1.96,45.168337,-66.241716,6.4,2.5,lm
260,3.39,1.05,0.00,0.00,2.02,45.168299,-66.241735,6.3,2.5,lm
